id,target
23533,0.9026275
75985,0.56912357
1125,0.96709275
74368,0.9892898
110210,0.99127007
91236,0.77498764
71134,0.99148166
27031,0.9859006
99724,0.9385223
50049,0.9134492
42816,0.97540706
65883,0.9842135
77146,0.853132
43702,0.96491885
58437,0.9896063
41018,0.9559763
79640,0.67729306
62859,0.6903278
53473,0.9895527
2284,0.7088122
73986,0.9342686
40769,0.9693866
102931,0.93870294
12521,0.8545636
113606,0.988298
102636,0.9614236
92149,0.99305725
82091,0.9520885
2730,0.97579247
15140,0.96654075
14896,0.96432906
47934,0.98494095
31711,0.9798512
1821,0.8446925
85123,0.9235329
92411,0.9844296
25219,0.98977053
18181,0.9842972
97937,0.98920536
76885,0.98819005
104061,0.97569704
68082,0.94708955
33375,0.9744667
65251,0.8661725
46427,0.9140194
71735,0.83854467
41176,0.96490663
64328,0.94909453
10105,0.99427396
1556,0.9938453
14445,0.9837352
47443,0.8657963
30907,0.98246425
56235,0.97286147
60723,0.96377236
19899,0.99284863
2925,0.95507467
104655,0.98592806
76574,0.9626156
78694,0.9863927
15067,0.91125363
32114,0.9925316
75681,0.8904686
69463,0.97341365
79393,0.91141695
38611,0.9344225
84082,0.9548088
25010,0.9682804
15618,0.8685113
2244,0.99038965
10090,0.971086
102452,0.98276675
36358,0.9488987
52559,0.80248374
90161,0.99240655
102534,0.8846777
78139,0.98567015
106236,0.9910875
20501,0.92023414
68005,0.9774814
15437,0.9898407
46290,0.9941399
43668,0.9663254
35587,0.98554915
45157,0.9849946
26814,0.9139
68993,0.97831845
17430,0.9373395
95242,0.98455924
90584,0.9905165
14179,0.99344987
82304,0.974484
83974,0.98277056
4756,0.92866546
31822,0.85247916
44202,0.9461874
110303,0.9913406
70527,0.99190146
113857,0.9391468
60050,0.98126906
34513,0.98295367
63944,0.9861568
31950,0.96904683
40116,0.98974985
51564,0.98589766
9533,0.9824697
112457,0.97957635
113070,0.9864776
13490,0.99058807
14794,0.9812757
61611,0.969922
51601,0.9561309
28731,0.9764788
26102,0.93527985
55842,0.98901063
3140,0.95237386
51086,0.93797815
12971,0.9839626
22085,0.9725663
57915,0.9872584
92485,0.9823552
26839,0.9341447
112963,0.98795074
110212,0.496065
86590,0.9877372
64309,0.97680014
113441,0.9859146
47757,0.9813752
104117,0.92508215
84439,0.9838382
46318,0.96872187
62469,0.98485655
100308,0.9707134
25323,0.98759496
72834,0.95400184
67673,0.9937278
90122,0.92562103
110502,0.988932
110177,0.9739508
83368,0.84626603
93822,0.9849096
33257,0.8146901
83006,0.9740812
12600,0.9411105
20845,0.9922093
92168,0.9877095
23493,0.9860973
92143,0.9946385
4064,0.98424166
5299,0.9519753
93775,0.92283726
62649,0.9893611
57481,0.99208516
30568,0.97479093
7402,0.99134433
72278,0.9857314
83026,0.80528146
6319,0.9260809
33399,0.993174
45777,0.9520885
68846,0.8248053
33044,0.975394
42900,0.98690885
98668,0.979726
81369,0.98457426
89252,0.97542274
83062,0.56072456
59072,0.98010147
110387,0.98814094
21344,0.97717404
42716,0.98863566
109967,0.9911874
31768,0.9419389
107703,0.9795654
59353,0.9836729
105046,0.64160776
65611,0.9851774
22744,0.88891923
103944,0.85331434
64093,0.9826173
23070,0.98040503
92195,0.8722281
7704,0.98332167
93097,0.9916735
2617,0.98378754
46546,0.9255718
82907,0.9886728
2768,0.9759157
100687,0.9870386
16959,0.9820402
92191,0.98890686
4707,0.96913594
21205,0.99189806
82659,0.98908186
90315,0.9293919
31158,0.95103824
99680,0.99327725
21369,0.95913386
17690,0.97324103
106497,0.9677288
110001,0.9779146
111497,0.9937156
99445,0.91241354
3194,0.96310425
37316,0.8832304
74010,0.855507
107797,0.7522364
99989,0.9865014
100677,0.9920994
64984,0.8977052
84441,0.9635747
64696,0.91189504
111420,0.9494434
39441,0.9834895
90060,0.9835882
79881,0.9519043
37362,0.99146324
113470,0.99285865
97884,0.9863093
26471,0.96087337
100433,0.8902219
101147,0.98829365
90204,0.74136865
88978,0.9184122
41197,0.8620499
20336,0.97926027
66506,0.99418086
40993,0.87879217
75144,0.98104525
68023,0.97424364
24184,0.9639705
79701,0.97893274
36524,0.9805623
44833,0.742224
103386,0.9889508
91357,0.9363893
102137,0.97925925
16556,0.9849834
75972,0.9645425
76498,0.9879139
7284,0.9861471
40066,0.9187129
13735,0.9746957
110346,0.98521554
83946,0.96660966
108679,0.96863383
60896,0.9179768
18239,0.9835141
812,0.9830205
86153,0.9356706
87862,0.9664583
45748,0.9540665
106634,0.81673366
111083,0.89719987
109645,0.7461231
11603,0.5045068
105110,0.9659381
96630,0.9864103
5101,0.83061635
72737,0.9902062
13400,0.9687819
17214,0.9074541
49704,0.94325244
68837,0.9912971
14654,0.97811276
51948,0.9917237
45862,0.99306536
111936,0.9646267
11610,0.98137915
38361,0.98904
9381,0.99435234
77351,0.9838604
71872,0.94506484
11725,0.9424223
73601,0.980803
85114,0.96985304
9925,0.99094033
42942,0.9922301
76857,0.92940944
71087,0.9939433
63976,0.96876556
3976,0.9150223
84620,0.99143785
19252,0.9112213
5874,0.93462634
17345,0.9785297
106016,0.9919382
77849,0.98114866
28248,0.9788209
41224,0.98597395
18665,0.98827493
105335,0.9687949
92694,0.80488014
96084,0.98713636
55752,0.7991603
64486,0.9094807
93484,0.9793179
93770,0.9821002
106575,0.757095
45562,0.9385373
27591,0.99105084
96746,0.977831
55126,0.9829222
52176,0.9507182
32399,0.98393977
61669,0.86091334
12549,0.9562527
7122,0.986416
20015,0.95173633
75970,0.96273845
54510,0.9933828
62852,0.98610514
98500,0.9632781
41413,0.5269692
69259,0.98645127
21433,0.98045635
112858,0.89659256
71453,0.97222227
71636,0.8278906
7342,0.91704947
113652,0.93126255
111582,0.96592736
81340,0.99141484
11245,0.96673346
53582,0.8554295
87974,0.99276394
8589,0.99467343
13588,0.9877318
5220,0.8249978
32240,0.814545
1876,0.9869854
10195,0.9890716
111816,0.8844855
10360,0.9749951
21449,0.9786648
46378,0.9160801
22323,0.978223
108257,0.97831696
83620,0.9705804
105575,0.9890792
102598,0.9853799
43999,0.81174487
77547,0.8282537
103899,0.8750287
52591,0.94005585
82794,0.99077785
89349,0.99129444
30609,0.9727568
16531,0.9891272
9221,0.99038213
91647,0.91709095
107902,0.99285865
53908,0.9718836
58391,0.975321
44452,0.9868454
23234,0.89426124
33199,0.9411355
81400,0.9555067
65197,0.9882476
68142,0.9298884
74848,0.90059924
30389,0.9869284
43535,0.47589993
32924,0.927222
104913,0.9832744
106315,0.98932797
72852,0.63535815
53568,0.9847393
30865,0.9344123
39528,0.99229676
62349,0.99106115
37134,0.98991895
80932,0.9011438
23669,0.94373995
72016,0.98081976
8753,0.9784612
112816,0.9901682
8465,0.97810125
50856,0.99137586
49258,0.9935561
69200,0.97288823
73161,0.97531885
5631,0.9912292
58546,0.9462779
8868,0.9718294
33935,0.96777827
108549,0.9809202
91406,0.9898609
69040,0.96499276
25594,0.9444302
42225,0.79091424
41647,0.944191
38239,0.84649056
110039,0.9403667
2811,0.9922301
7582,0.9942721
24844,0.9871733
110187,0.9775624
10040,0.94916785
330,0.9532954
17428,0.98138463
71641,0.98018676
102555,0.958275
15135,0.9199181
93763,0.9330875
79160,0.9877095
92416,0.99063724
100906,0.9737438
54883,0.98725116
47107,0.97368896
41026,0.9947541
108935,0.98654115
101678,0.84269387
8260,0.9323907
77425,0.9440015
36082,0.9860626
110962,0.8438709
106890,0.99105084
45137,0.963178
96619,0.9682233
70984,0.14178714
100169,0.7217559
8343,0.92510784
2613,0.96632195
31400,0.94993985
75458,0.99192894
63765,0.96632886
72478,0.98582006
95497,0.24989538
39582,0.9591476
15917,0.43992132
86052,0.99390256
35308,0.9919992
74436,0.98865706
19438,0.9843895
74564,0.9937278
114033,0.98948866
86213,0.8782547
107048,0.9717045
90054,0.9909219
113899,0.9832949
15963,0.9835607
76124,0.9082381
65964,0.93951786
70977,0.9882344
70609,0.9787814
4955,0.9915731
55533,0.92301625
87601,0.9745557
59728,0.98841244
85141,0.9904971
30773,0.29526263
108270,0.8285355
37449,0.98536056
73511,0.96482176
98202,0.47173655
947,0.98671526
85966,0.983229
22082,0.95642483
2323,0.461164
100035,0.98517704
67254,0.9672907
23702,0.9468181
19237,0.5789466
9014,0.9909045
60909,0.99069023
48543,0.98146385
30909,0.98222554
93031,0.9851252
110266,0.9876518
47396,0.9868369
24102,0.98264647
107543,0.96679664
35937,0.95387655
72626,0.98847896
84924,0.74809235
71123,0.9919269
98719,0.920136
39035,0.80739254
87282,0.93163246
96056,0.99068797
88986,0.9645463
104944,0.988335
22477,0.96987647
77613,0.93620473
26465,0.97923535
54946,0.99084926
87058,0.94578093
66592,0.98936886
78870,0.8777043
637,0.9437507
27446,0.9873931
40973,0.8857399
70886,0.62037104
5311,0.99114764
11833,0.95620745
109452,0.8791494
68177,0.72727233
30233,0.99095166
62157,0.98864603
20940,0.98846835
65489,0.9942655
86417,0.9123477
17883,0.9576243
92903,0.933251
113735,0.82038933
59299,0.4878609
5832,0.9733114
3185,0.9289038
20606,0.69991064
18352,0.97105545
4254,0.7287583
50559,0.97516125
65377,0.98807865
76491,0.97752166
112740,0.98539805
11953,0.9926322
57146,0.9857473
12509,0.99144906
61887,0.93403953
84191,0.96152407
86932,0.99005604
45430,0.97876817
12523,0.9583801
85228,0.9107128
52526,0.9861769
63994,0.912098
86399,0.99182105
18558,0.97662807
28682,0.98529655
75699,0.990243
92595,0.99051756
103821,0.8162667
99832,0.9638582
102549,0.95167977
6056,0.6898006
19596,0.98323673
96315,0.9559287
47518,0.87244505
11195,0.9426258
76468,0.9476425
36143,0.81854945
15258,0.96682215
66165,0.935534
34890,0.9398375
24677,0.9752704
51118,0.98914415
4960,0.9860166
23920,0.9865957
87735,0.9859679
54604,0.97580135
77790,0.9121776
5768,0.9022166
17889,0.99194217
37936,0.98755616
98868,0.97864395
9248,0.9952366
74932,0.9919464
95432,0.79115695
74186,0.9900176
89540,0.9592329
27102,0.9063006
73529,0.5882694
112375,0.98638386
49558,0.97634727
52273,0.98212045
35232,0.97900933
112071,0.99497694
54447,0.9457284
76123,0.9416336
13835,0.79730034
52105,0.9487097
13365,0.9733959
49322,0.95764977
78932,0.9276955
674,0.8337562
63592,0.97756815
89845,0.9822927
68828,0.847097
54320,0.9911437
27474,0.9943494
53417,0.9593411
82841,0.9839833
60981,0.9712496
5232,0.98294765
48961,0.9211392
18303,0.9818996
12185,0.47297314
107066,0.9887949
75878,0.9430521
70133,0.98130184
62557,0.9776986
40346,0.9864038
96026,0.9754405
100532,0.9834592
72188,0.9904591
54440,0.9681902
113717,0.99025095
107061,0.9800076
111734,0.9712147
96593,0.7408812
77209,0.33673784
94147,0.98524404
39627,0.9773291
30997,0.99069023
10774,0.98145777
91014,0.7711507
37586,0.9841669
70512,0.99432784
66222,0.93589944
96527,0.9643102
8049,0.9908126
65985,0.940971
36269,0.42905164
101353,0.9899663
38160,0.97299993
4278,0.9704387
53000,0.9602055
102878,0.9801713
51732,0.9836676
76331,0.94163245
83140,0.98828864
20696,0.9375985
73951,0.98268867
34550,0.9590261
9596,0.9853099
22182,0.9900928
77500,0.9873527
3406,0.7554898
88236,0.97726
5129,0.99273384
96821,0.8276003
89776,0.9822326
18014,0.9866301
74631,0.960074
31483,0.9420969
51520,0.7305676
41882,0.9851327
108096,0.9877829
97797,0.4487732
78372,0.99039465
29509,0.96656024
96137,0.9915195
998,0.8051898
69708,0.9620252
43337,0.933408
107100,0.9829047
39377,0.99179465
93785,0.9702359
49685,0.9698608
66333,0.9654547
18224,0.7609762
27292,0.9919757
21911,0.9792614
90594,0.9631357
77314,0.98751557
94515,0.9644252
1675,0.98686963
42896,0.95142126
99377,0.98604697
72322,0.93982226
50485,0.9642459
73623,0.9799601
51329,0.9887016
100839,0.9103554
6652,0.8534359
102146,0.99090856
77799,0.97647095
76597,0.95416623
17757,0.9875607
7241,0.9796892
106139,0.30015337
95268,0.98408616
95545,0.96448773
112761,0.9905303
112304,0.9467162
93958,0.49561125
90493,0.9806573
77490,0.97871053
63417,0.9896387
88522,0.98800176
28265,0.9452705
62008,0.9906156
34869,0.9829746
57362,0.9842135
51802,0.98597217
83891,0.9841558
5982,0.9670591
26470,0.9924522
78988,0.9769568
95141,0.96994275
48158,0.91553
81327,0.9858482
60861,0.9807473
43845,0.9781691
73570,0.9940969
86791,0.983854
59040,0.8428372
42917,0.9886234
16010,0.77861404
107249,0.9164939
31247,0.989899
71952,0.98716766
4453,0.99355185
23972,0.9890454
395,0.9529518
58250,0.9824576
38853,0.9945766
108181,0.98032814
38452,0.97604454
11475,0.8775304
72129,0.9272801
76849,0.9521096
40060,0.98688436
18947,0.9693284
18722,0.9496129
86501,0.9832207
4092,0.89044416
87434,0.92371875
25033,0.9738962
76243,0.98573595
75742,0.90934503
6060,0.98528427
28178,0.9953731
96310,0.9721468
22336,0.90989935
39088,0.9555342
68649,0.9680604
36060,0.9620719
60583,0.9756783
55010,0.9910335
78126,0.9320878
60255,0.99383295
101144,0.93187207
28787,0.9642615
59141,0.9869315
17698,0.97801846
56952,0.9745061
48332,0.9832949
7824,0.9788563
36160,0.918792
7228,0.92512214
107748,0.88205874
51644,0.9843274
27008,0.88707435
102062,0.9879772
73486,0.98724884
102550,0.99105084
49236,0.990099
99769,0.99306947
81457,0.9654547
24917,0.7275923
69537,0.9942392
42641,0.9804324
15881,0.9903992
20354,0.9485288
94049,0.9862598
76398,0.9402771
64162,0.9831029
74129,0.8168411
34392,0.99411494
46312,0.994848
92923,0.9462968
52414,0.91939795
87238,0.97562295
23280,0.9865773
32942,0.73554975
6242,0.9805832
92388,0.90268457
27828,0.9929645
95935,0.7395818
66236,0.98499185
31238,0.99480927
10719,0.53760475
54401,0.6148163
11969,0.9895237
40719,0.9198718
82122,0.9904144
58223,0.9130889
9515,0.986573
59345,0.99359554
99053,0.93792963
49040,0.9924494
88852,0.8712588
22040,0.7699935
101950,0.91911757
73483,0.86161137
24246,0.96749014
100395,0.9893226
55167,0.9320624
52269,0.9160751
82215,0.91256195
102582,0.9872643
89149,0.9218526
65659,0.97462565
100751,0.67548054
86446,0.96893144
10258,0.9578489
12483,0.98523533
113495,0.8049275
32193,0.91161776
28063,0.9407283
114057,0.9888508
4243,0.9905165
59440,0.9242399
3551,0.98763067
23549,0.9797585
68790,0.97674346
74092,0.9875749
26757,0.993174
74559,0.9781728
104636,0.8168659
59188,0.84388834
112435,0.9614565
104175,0.9763798
85038,0.9930997
39532,0.9455052
87939,0.93041927
14646,0.95455766
51719,0.967917
9897,0.9896653
80173,0.992646
42659,0.9689775
101480,0.9914141
33871,0.9830104
12908,0.89759773
38621,0.92301035
5533,0.98076755
61552,0.96190524
29793,0.9058589
107338,0.98965013
10249,0.94767404
2829,0.21626979
11819,0.99039805
16357,0.9932215
100879,0.96967053
66115,0.80689514
89766,0.91912466
22792,0.97039616
13738,0.91692996
105439,0.98499054
77625,0.9759102
60979,0.98888004
110837,0.9843843
6434,0.9850033
94315,0.6369801
28820,0.9886515
87344,0.9915816
27480,0.9498769
24150,0.93480945
36675,0.9932934
52388,0.9683744
95042,0.91200644
70433,0.98891246
20476,0.9885809
77523,0.98558426
81811,0.70803845
111695,0.9387662
24709,0.9770544
101264,0.9827207
32641,0.9444317
82990,0.9834688
110992,0.98411995
77175,0.97442776
74355,0.9716248
49230,0.9691495
7438,0.9203338
103065,0.99017286
66300,0.9919665
113091,0.5235088
62412,0.9895682
71484,0.96058244
101478,0.9822482
30516,0.9921927
33684,0.99070954
32245,0.9158643
89083,0.9445217
8840,0.9309195
76895,0.93329597
4667,0.8211061
31243,0.99179626
70450,0.9775174
55254,0.969571
98550,0.89913994
75219,0.9868029
74114,0.9852976
85169,0.98339415
62929,0.99154973
100406,0.9684511
42316,0.8541279
94122,0.9776618
19155,0.95421034
43518,0.9342533
8158,0.88490033
43462,0.99285203
13120,0.95408213
86996,0.9893439
100167,0.97416085
37544,0.98577917
14542,0.98424757
108666,0.9903206
84847,0.9816939
106343,0.9864103
70492,0.9905697
53554,0.918623
87612,0.8707931
50972,0.8521897
56861,0.986179
50240,0.9913867
51632,0.99508494
22341,0.9903042
58180,0.9855779
18837,0.9859908
18843,0.75318545
11126,0.9498086
102748,0.981086
55743,0.98972017
74128,0.892501
66286,0.94035333
106837,0.9110648
101933,0.9707323
59729,0.9599882
41654,0.9184074
74832,0.95614195
50675,0.94922686
34463,0.93786114
113508,0.983649
44658,0.9704695
102960,0.9169056
42404,0.8561083
103707,0.9047824
92233,0.4489289
62246,0.977028
77129,0.98995376
89805,0.9688488
37357,0.938117
58412,0.75725794
12504,0.9895588
81894,0.9915303
84942,0.7958735
45397,0.9929817
92775,0.9783102
59656,0.8763687
17981,0.971866
29612,0.9128643
79200,0.95231426
34473,0.986963
50602,0.9923084
94003,0.9293077
103773,0.9844923
60359,0.9828447
109669,0.9560641
65549,0.97012186
372,0.96142656
104678,0.99361366
29672,0.9831745
1402,0.9794973
108537,0.8740727
81991,0.97791284
25152,0.901201
68485,0.9565629
42179,0.7345533
13441,0.83366406
63632,0.8625614
1596,0.89168495
38430,0.46328136
111974,0.99116206
109603,0.94363487
111839,0.9894303
86728,0.98630315
34460,0.94016415
20711,0.9910353
106720,0.8146017
82137,0.99114436
63318,0.37931743
35884,0.96100426
17401,0.98866934
53082,0.95650804
36532,0.84260213
45388,0.9889303
7871,0.9822895
65616,0.9658909
65101,0.9913913
64015,0.733901
86999,0.97996473
48915,0.99005425
90900,0.9591111
64264,0.9907398
23157,0.906774
66908,0.36104196
109592,0.9942188
6827,0.9889208
79721,0.98560786
94169,0.9547753
21320,0.8724065
86077,0.89681745
69487,0.98009586
107081,0.94100183
93196,0.9753329
71172,0.99330527
99601,0.83275265
37391,0.8868411
58924,0.9255038
37595,0.98168164
12539,0.98898166
79574,0.9909513
32008,0.98864657
36623,0.905727
30981,0.7708514
64439,0.97156984
2752,0.99216276
71407,0.9640083
26466,0.73793083
1378,0.93564266
99729,0.9668382
26048,0.9699706
86249,0.9861036
101167,0.99460864
23441,0.9677999
84834,0.9840051
102569,0.92793167
52797,0.88805485
70816,0.9671755
105495,0.9935802
14449,0.34051254
91263,0.97983927
62751,0.94118726
83315,0.97826743
96334,0.79194146
70431,0.9897322
35929,0.9556631
11197,0.9220967
50657,0.9764172
101418,0.85418224
87459,0.95840865
54786,0.69656974
66722,0.9911096
31209,0.6477739
61432,0.95350945
51782,0.9843426
72289,0.9946226
60003,0.9335363
83926,0.6483683
64267,0.90460634
112573,0.9869169
87573,0.9903881
56296,0.986241
103767,0.9693811
5531,0.7607529
45944,0.99276394
66260,0.95370954
25970,0.9734817
89105,0.94160235
22901,0.9824759
3226,0.96037185
19831,0.9723175
112323,0.8208031
15139,0.99088585
10084,0.986844
28660,0.8947866
34212,0.8985275
107561,0.93405056
68514,0.9793935
6139,0.9841272
109547,0.9939686
16363,0.8825868
87410,0.96318233
112799,0.99230087
52713,0.98938304
30893,0.96937245
92587,0.98464566
81548,0.97304815
30212,0.9717444
100819,0.9913572
54586,0.98360556
74056,0.44014466
102828,0.9477469
4019,0.99176276
18041,0.8286275
111914,0.9893757
68244,0.97943234
112954,0.98628485
9136,0.9916957
70408,0.8361173
10923,0.44029835
100926,0.9591282
109101,0.9873935
35500,0.9344504
75541,0.98922557
35030,0.9798774
46779,0.8495708
68157,0.9440202
17897,0.9275313
40624,0.9863572
97203,0.99216604
37063,0.95653564
111258,0.9945964
103752,0.9699681
63760,0.9843895
94071,0.97839475
20510,0.98785186
63836,0.98287696
39799,0.9215096
36155,0.9574281
16630,0.9878598
66502,0.99130857
3694,0.9875786
88931,0.95313716
105982,0.89651984
103679,0.928185
95639,0.98290104
86836,0.95638037
107872,0.89510584
76149,0.9828031
90593,0.87756306
10445,0.99340653
9800,0.9080121
50400,0.98700875
30999,0.97801435
77647,0.9887899
49988,0.9890753
66572,0.96533316
71804,0.6431174
15956,0.98915184
50520,0.933624
11982,0.94894874
37265,0.973032
75584,0.97669584
42617,0.6837422
67362,0.909468
96064,0.5648829
77868,0.9017319
113265,0.9915303
104695,0.98869765
71770,0.98446333
84271,0.98654455
16654,0.99176157
85773,0.6573899
55660,0.5556094
25375,0.9407283
16741,0.95996875
58978,0.9750817
81929,0.9748233
105263,0.99103373
91617,0.71581364
108817,0.98792124
81154,0.93462116
63323,0.98573816
92306,0.9213355
12647,0.96454066
87713,0.9837087
70487,0.93857723
31779,0.9886946
107096,0.9783971
81284,0.98879725
4745,0.98846394
24740,0.9939586
104536,0.9780651
84965,0.97366333
92322,0.95585334
76179,0.99038285
11396,0.9707563
111983,0.927222
102260,0.96668464
100071,0.9928248
69444,0.8437939
49990,0.98645175
49842,0.9938484
82103,0.8225482
101852,0.986142
16143,0.98588514
54292,0.99295616
77427,0.992082
104231,0.8893176
62926,0.93153346
8079,0.50360453
62781,0.9922504
86699,0.9727557
97968,0.9251393
14381,0.720815
102089,0.9836639
110728,0.97712725
95578,0.97369325
83936,0.99102
78731,0.98473525
96624,0.9638413
104947,0.51649296
24156,0.46613654
68181,0.9912901
24998,0.9942304
93750,0.978638
95712,0.9616575
109312,0.9875392
26910,0.95934844
6435,0.95522135
18767,0.99050295
64892,0.8138673
39953,0.962013
107681,0.92378706
16557,0.9456948
55280,0.9872772
107043,0.987693
50425,0.9719393
45826,0.9768431
87352,0.9901764
103702,0.9672791
55982,0.8807499
2723,0.8110695
69493,0.98958975
19325,0.9900433
26193,0.9221662
27479,0.9590394
100139,0.9276966
81876,0.98836166
8435,0.98718923
84416,0.9743371
29496,0.8902271
93643,0.9786648
48557,0.8457405
673,0.9706407
49578,0.8994823
33047,0.9312829
92982,0.9594446
13336,0.98869133
105341,0.9819889
31497,0.990956
24809,0.9132784
3449,0.9898957
81887,0.98424983
31631,0.96983016
57919,0.9430077
56191,0.9317842
82247,0.9782517
23096,0.9924453
112913,0.98919463
73549,0.9852115
103041,0.9810316
74500,0.99147284
28361,0.9901149
45932,0.7404277
107577,0.9887172
33305,0.9881805
90957,0.94248134
30034,0.8402022
75894,0.9879457
103653,0.9888848
90441,0.9222916
77370,0.9079781
5791,0.9496168
67365,0.986072
53857,0.962705
74527,0.98469734
61321,0.9800347
111358,0.99110436
108856,0.94268394
60746,0.98686165
109904,0.98372006
109575,0.99495125
109390,0.60358644
20150,0.7229834
91610,0.97851914
68055,0.9551108
91879,0.99365
88113,0.99266136
12638,0.77825356
105309,0.44759935
48086,0.9655928
22170,0.8793196
73352,0.99167633
37522,0.9218314
81879,0.98694915
430,0.89018005
69785,0.9892153
83133,0.977024
78488,0.9901929
5762,0.9364462
18995,0.9882968
47856,0.9883272
46241,0.70434463
32964,0.41265664
58465,0.9874122
47588,0.9894303
16724,0.9193408
49176,0.97821724
26069,0.9900926
102637,0.8975154
60373,0.9457862
80061,0.99379325
98940,0.98412293
85049,0.9490395
41854,0.98329574
30261,0.9829343
48900,0.9764766
41403,0.93129915
113319,0.9925263
107629,0.96929944
20104,0.7229755
21060,0.93788713
37189,0.9678593
23477,0.9004392
11968,0.9941103
110674,0.75734925
88553,0.8560247
34124,0.98614526
55091,0.86660624
83597,0.9891655
36224,0.9009714
57567,0.9520578
82922,0.9932082
33431,0.97604275
104724,0.9904383
11654,0.9740389
41906,0.898977
44863,0.26853204
112538,0.9588202
73026,0.9260795
90000,0.9591193
97533,0.98805875
84483,0.9878357
14904,0.96019024
87128,0.9075533
18226,0.52561516
7193,0.9528847
57637,0.983739
46848,0.9922087
75181,0.9780506
47610,0.9934383
1127,0.9938501
1745,0.98317885
11813,0.9806444
107792,0.37931743
113752,0.979702
93148,0.96074903
43658,0.89024514
55512,0.812801
50130,0.815422
32910,0.91604424
98445,0.95097697
64479,0.9663783
15498,0.989258
101227,0.97859704
4089,0.9537574
107988,0.97407794
100375,0.70334786
47846,0.9908495
1778,0.9909599
23091,0.8126813
2287,0.98287934
65147,0.97571963
95106,0.9953088
82852,0.9696795
13593,0.9873762
73107,0.9759469
43323,0.9869567
11513,0.8781777
111982,0.95535266
67671,0.9891158
55742,0.8955543
80820,0.984277
99589,0.9252045
51885,0.96618783
27874,0.9782646
85503,0.98276836
88735,0.9848979
97208,0.981282
92744,0.9870287
57117,0.9890555
982,0.9377693
38262,0.9296023
49613,0.96010685
53270,0.9912204
18904,0.9898533
99408,0.993404
38167,0.9166353
102849,0.83254725
64985,0.98499495
4836,0.88832366
47056,0.98916256
96739,0.98966414
78120,0.986388
60709,0.97600216
57561,0.9858641
73061,0.93318367
34301,0.9797665
64896,0.95792013
36952,0.95698076
2038,0.97005314
22385,0.98734504
89869,0.894855
110635,0.976214
62118,0.9011973
6402,0.98985416
37233,0.987981
61967,0.98633575
55610,0.97593397
62927,0.81548285
7089,0.96591973
98365,0.7875976
37637,0.9828818
23192,0.92832124
18782,0.7137097
28572,0.6475458
47699,0.87643075
76082,0.98544645
31123,0.93880713
12977,0.98480725
83475,0.9655173
11061,0.9888911
109310,0.9882854
83805,0.7285734
71926,0.9608566
34346,0.9885604
424,0.9558784
41472,0.98042643
24085,0.98755974
79058,0.9892898
28575,0.87530875
1371,0.9867573
106917,0.9691149
13173,0.99274725
78313,0.95963025
30863,0.9644739
35047,0.98758197
15031,0.9850663
74335,0.99114895
94144,0.723868
105219,0.9023258
17200,0.88119465
95751,0.9938228
4446,0.9798624
92585,0.9647803
74923,0.9938453
55814,0.9511149
22532,0.9672704
42201,0.93487334
30926,0.99181306
96756,0.98403454
58666,0.9715318
65149,0.99211735
64798,0.9913189
69594,0.96690005
46762,0.9913475
57640,0.9675723
23766,0.82543194
90833,0.9875071
64629,0.9225484
76335,0.9868242
2052,0.96547693
108364,0.98762953
98528,0.9636779
95987,0.9799405
12704,0.95846605
89124,0.82870036
55042,0.9902
42876,0.6798395
55131,0.98927677
81563,0.9735165
42577,0.97371733
94691,0.9096093
24257,0.89944655
32913,0.97481084
78855,0.9901869
106650,0.987491
77403,0.9084331
22116,0.8516732
74446,0.9919865
31816,0.9700361
46528,0.9731005
70679,0.76813143
29593,0.9235613
91637,0.94446033
108995,0.97448224
102474,0.9833819
31753,0.75213456
107955,0.9869484
5065,0.5327044
36070,0.9830887
42925,0.98873514
30957,0.8692608
26842,0.98845285
68884,0.9494157
113953,0.98619217
15814,0.9915487
102144,0.9899686
65370,0.99476874
94094,0.99434197
15686,0.967957
23814,0.98110116
88030,0.8599495
43122,0.9931189
89867,0.8246395
35251,0.9813348
63622,0.94086516
5208,0.9629918
73924,0.96110106
27254,0.94162655
87978,0.9747138
31048,0.85619664
49114,0.99076897
15269,0.98048764
22404,0.7547779
53162,0.98381466
38623,0.8985026
55195,0.8507431
62810,0.9703443
61310,0.9548662
39070,0.96997154
65747,0.94964504
34046,0.9894048
91411,0.994131
61950,0.9270971
93174,0.9894246
26822,0.9448331
96158,0.9846106
46755,0.9445883
11518,0.9879739
12478,0.98964626
35791,0.7831646
104625,0.93696076
84024,0.9937156
59859,0.99518716
80838,0.99472946
57051,0.98836726
40218,0.9496512
40483,0.9899923
41900,0.9524369
35126,0.96315044
827,0.9813277
36531,0.99247086
38996,0.86416745
45017,0.9841867
11124,0.9662239
24211,0.9921806
73521,0.9840688
60876,0.8868411
80658,0.94248366
102045,0.967219
53235,0.8460817
73017,0.9950753
59221,0.91805077
54008,0.71272767
113241,0.83721477
30624,0.9814193
50470,0.97121495
13798,0.8083946
27315,0.93111944
110839,0.91867924
21336,0.99365
32696,0.8041008
85498,0.97228503
53294,0.962529
49227,0.99471456
72298,0.989698
45909,0.9944253
20132,0.9867291
35772,0.97797316
4141,0.9078535
50051,0.9892335
46170,0.9103443
41352,0.9155395
16729,0.6608164
91950,0.98204994
40827,0.967957
86019,0.92294526
28657,0.96054363
13921,0.98602587
56786,0.9511069
71708,0.95726913
